relative_path,filename,class,phash,phash_int
Hazardous/Hazardous/batteries/batteries-05-00068-g001.png,batteries-05-00068-g001.png,Hazardous,e1cc6c6359e6641b,16270498727748592667
Hazardous/Hazardous/batteries/batteries-scaled.jpg,batteries-scaled.jpg,Hazardous,816661b1cf1b4b6e,9324247494828968814
Hazardous/Hazardous/batteries/batteries2.jpg,batteries2.jpg,Hazardous,c3f80fd1a6f7402c,14121054024743993388
Hazardous/Hazardous/batteries/batteries20in20a20pile20WEEE.jpeg,batteries20in20a20pile20WEEE.jpeg,Hazardous,a266aa97271da1ce,11702228247941849550
Hazardous/Hazardous/batteries/batteries_as_hero.jpg,batteries_as_hero.jpg,Hazardous,da5ba5b0cc709366,15734351901911716710
Hazardous/Hazardous/batteries/battery-directive-european-union.jpg,battery-directive-european-union.jpg,Hazardous,fadd85ce9528d821,18076751601647278113
Hazardous/Hazardous/batteries/battery-recycling.jpg,battery-recycling.jpg,Hazardous,ba4bc3a4471e86e9,13424038224643131113
Hazardous/Hazardous/batteries/battery-recycling2.jpg,battery-recycling2.jpg,Hazardous,8ad1263b0fd2ed92,10002818282476989842
Hazardous/Hazardous/batteries/battery-types-and-sizes.jpg.webp,battery-types-and-sizes.jpg.webp,Hazardous,8e6a0e96f338e18d,10262030742405570957
Hazardous/Hazardous/batteries/battery_recycling.jpg,battery_recycling.jpg,Hazardous,ce21387c694fe263,14853215153038549603
Hazardous/Hazardous/batteries/battery_sizing.jpg,battery_sizing.jpg,Hazardous,daca85b485a272dd,15765560455946466013
Hazardous/Hazardous/batteries/bu-social.jpg,bu-social.jpg,Hazardous,da8c6f7097926a46,15748084526377757254
Hazardous/Hazardous/batteries/carbon-zinc-battery-vs-alkaline.jpg,carbon-zinc-battery-vs-alkaline.jpg,Hazardous,9bc7e1e01e5a23a5,11225188948942398373
Hazardous/Hazardous/batteries/collected-to-take-to-be-recycled-rather-than-be-dumped-into-landfill-2GDCM0M.jpg,collected-to-take-to-be-recycled-rather-than-be-dumped-into-landfill-2GDCM0M.jpg,Hazardous,b9fb309074f70b84,13401358513166814084
Hazardous/Hazardous/batteries/common-alkaline-battery-sizes.jpg,common-alkaline-battery-sizes.jpg,Hazardous,8a74015ae59af13f,9976600564443312447
Hazardous/Hazardous/batteries/creens-LCD-iPhone-panels-laptop-collected-for-disposal-in-plastic-containers.png,creens-LCD-iPhone-panels-laptop-collected-for-disposal-in-plastic-containers.png,Hazardous,9a9be06c66688afa,11140744859410270970
Hazardous/Hazardous/batteries/d1ma00216c-f4_hi-res.gif,d1ma00216c-f4_hi-res.gif,Hazardous,83a49e717534f5a2,9485880925284005282
Hazardous/Hazardous/batteries/d1ma00216c-f6_hi-res.gif,d1ma00216c-f6_hi-res.gif,Hazardous,afe8b012f26d0f1a,12675574746657394458
Hazardous/Hazardous/batteries/ef1c02489_0011.jpeg,ef1c02489_0011.jpeg,Hazardous,ae60f19de10f2867,12565308620751710311
Hazardous/Hazardous/batteries/energizer-cold-weather-lithium-aa-battery.jpg,energizer-cold-weather-lithium-aa-battery.jpg,Hazardous,b0c7cf3874c73930,12738377912425068848
Hazardous/Hazardous/batteries/fenrg-08-571440-g001.jpg,fenrg-08-571440-g001.jpg,Hazardous,9b02a5e480afeb5b,11169672426662390619
Hazardous/Hazardous/batteries/file-20201020-17-1x28u8s.jpg,file-20201020-17-1x28u8s.jpg,Hazardous,ba95c01ac562cf6b,13444863483797753707
Hazardous/Hazardous/batteries/image-2-716x1024.png,image-2-716x1024.png,Hazardous,abbe971135a0173a,12375494926230624058
Hazardous/Hazardous/batteries/imageqz6zbg.png,imageqz6zbg.png,Hazardous,b99f963c64c2c3c2,13375574604446352322
Hazardous/Hazardous/batteries/imagescxsuu.png,imagescxsuu.png,Hazardous,ee4f95b1d89560d0,17172108495262408912
Hazardous/Hazardous/batteries/inf212000-fig-0001-m.jpg,inf212000-fig-0001-m.jpg,Hazardous,a78db870f064279b,12073508971259111323
Hazardous/Hazardous/batteries/inf212000-fig-0004-m.jpg,inf212000-fig-0004-m.jpg,Hazardous,eaef48999700bf60,16928829348809588576
Hazardous/Hazardous/batteries/know-what-type-of-battery-to-use-in-equipment2.jpg,know-what-type-of-battery-to-use-in-equipment2.jpg,Hazardous,eb8fb2c8841bce62,16973982094862306914
Hazardous/Hazardous/batteries/lifecycleimagebatteries.png,lifecycleimagebatteries.png,Hazardous,eb0985b9d2da90d6,16936214906856444118
Hazardous/Hazardous/batteries/lithium-ion-aa-batteries.jpg,lithium-ion-aa-batteries.jpg,Hazardous,ae7fc583f880c11e,12573985855242289438
Hazardous/Hazardous/batteries/lithium-ion-batteries3.png,lithium-ion-batteries3.png,Hazardous,eb60b11b9c86ce9c,16960750928825601692
Hazardous/Hazardous/batteries/lithium-ion-watt-hours-highlighted.jpg,lithium-ion-watt-hours-highlighted.jpg,Hazardous,e85acbe5b69b0885,16742918752174803077
Hazardous/Hazardous/batteries/lithium-vs-alkaline-batteries-where-the-differences-and-which-is-better.jpg,lithium-vs-alkaline-batteries-where-the-differences-and-which-is-better.jpg,Hazardous,8fe6e0784f8790f0,10369221999402127600
Hazardous/Hazardous/batteries/lithium-vs-alkaline-batteries.png,lithium-vs-alkaline-batteries.png,Hazardous,db75704d4952273c,15813669143826278204
Hazardous/Hazardous/batteries/machinedesign_7204_pulse_plus_batteries_promo_0.png,machinedesign_7204_pulse_plus_batteries_promo_0.png,Hazardous,bbb1d00e2ef45a0d,13524819915306195469
Hazardous/Hazardous/batteries/maxresdefault.jpg,maxresdefault.jpg,Hazardous,909fe56aa4915ad5,10421300308948900565
Hazardous/Hazardous/batteries/non-rechargeable-batteries-product-image_0.png,non-rechargeable-batteries-product-image_0.png,Hazardous,b3e5cc1a32b163e4,12962991515347543012
Hazardous/Hazardous/batteries/photo_news_lithium_batteries_1100x500_NEW.jpg,photo_news_lithium_batteries_1100x500_NEW.jpg,Hazardous,d257ad856a2a85da,15156773859462120922
Hazardous/Hazardous/batteries/power-one-c-size-1-5v-battery-pack-of-2--500x500.jpg,power-one-c-size-1-5v-battery-pack-of-2--500x500.jpg,Hazardous,949b0cb69b796466,10708166517435491430
Hazardous/Hazardous/batteries/poweron-longlife-power-9v-mrp-265.jpg,poweron-longlife-power-9v-mrp-265.jpg,Hazardous,ec46913d99c93791,17025455135079872401
Hazardous/Hazardous/batteries/rechargeable-battery-2048px-5925.jpg,rechargeable-battery-2048px-5925.jpg,Hazardous,9ecc613236cbc566,11442627621537170790
Hazardous/Hazardous/batteries/rechargeable-battery-2048px-5939.jpg,rechargeable-battery-2048px-5939.jpg,Hazardous,8cc0f33f0cd0d72e,10142373812961859374
Hazardous/Hazardous/batteries/rechargeable-battery-2048px-5963-2x1-1.jpg,rechargeable-battery-2048px-5963-2x1-1.jpg,Hazardous,ccd83327c9d854cb,14760604024689939659
Hazardous/Hazardous/batteries/sc0c04940_0022.gif,sc0c04940_0022.gif,Hazardous,ae94e0cb933e0e4b,12579926824105938507
Hazardous/Hazardous/batteries/sciadv.abm2422-f1.jpg,sciadv.abm2422-f1.jpg,Hazardous,e858e2b78f0e19e8,16742380892756777448
Hazardous/Hazardous/batteries/smtd202000039-fig-0001-m.jpg,smtd202000039-fig-0001-m.jpg,Hazardous,a3f1950ee8973466,11813387188833825894
Hazardous/Hazardous/batteries/spent-batteries-CNBG3H.jpg,spent-batteries-CNBG3H.jpg,Hazardous,dde96185129d7994,15990419176126511508
Hazardous/Hazardous/batteries/suschem-02-00011-g001.png,suschem-02-00011-g001.png,Hazardous,fbc48c3b856b5a48,18141779386224564808
Hazardous/Hazardous/batteries/technology-0-1.jpg,technology-0-1.jpg,Hazardous,b14e3c6c335c4e39,12776215628312497721
Hazardous/Hazardous/batteries/thehistoryan.jpg,thehistoryan.jpg,Hazardous,8ce24725ca9fb62a,10151754737685345834
Hazardous/Hazardous/batteries/typical-lithium-ion-battery.png,typical-lithium-ion-battery.png,Hazardous,9cf2e33ee21e1c88,11309351473501838472
Hazardous/Hazardous/batteries/un3480.png,un3480.png,Hazardous,bc3cc4d363c2932d,13563932589923930925
Hazardous/Hazardous/batteries/using-alkaline-batteries-in-your-application.jpg,using-alkaline-batteries-in-your-application.jpg,Hazardous,be89f0f1549c32e8,13729769858312975080
Hazardous/Hazardous/batteries/van_dragt_102517_0032_how_to_choose_batteries.jpg,van_dragt_102517_0032_how_to_choose_batteries.jpg,Hazardous,a5a4f57f9911910b,11935934840816374027
Hazardous/Hazardous/batteries/what-is-a-lithium-ion-battery-what-are-the-types-of-lithium-ion-battery-chemistries.webp,what-is-a-lithium-ion-battery-what-are-the-types-of-lithium-ion-battery-chemistries.webp,Hazardous,9984bb8e72ca21f9,11062172805214380537
Hazardous/Hazardous/e-waste/-1x-1 - Copy.jpg,-1x-1 - Copy.jpg,Hazardous,c91836c76336d9c3,14490392031055501763
Hazardous/Hazardous/e-waste/-august-heap-of-broken-smartphone-screen-e-waste-electronic-waste-1100705909 - Copy.jpg,-august-heap-of-broken-smartphone-screen-e-waste-electronic-waste-1100705909 - Copy.jpg,Hazardous,a15b22a15bbe7583,11626924939411355011
Hazardous/Hazardous/e-waste/-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,Hazardous,cb8c26b04cf375ca,14667140625085986250
Hazardous/Hazardous/e-waste/-mixed-electronic-waste-old-broken-computer-parts-and-cell-phones-1545599141 - Copy.jpg,-mixed-electronic-waste-old-broken-computer-parts-and-cell-phones-1545599141 - Copy.jpg,Hazardous,f3bfe8e0c1814a55,17564013123785017941
Hazardous/Hazardous/e-waste/0.40042800_1555498967_e-waste2 - Copy.jpg,0.40042800_1555498967_e-waste2 - Copy.jpg,Hazardous,8d95c2fc2843a39f,10202274919140795295
Hazardous/Hazardous/e-waste/01-e-waste-millions-tons - Copy.jpg,01-e-waste-millions-tons - Copy.jpg,Hazardous,ab5d162f5434c39c,12348050145851786140
Hazardous/Hazardous/e-waste/01-e-waste-millions-tons_square - Copy.jpg,01-e-waste-millions-tons_square - Copy.jpg,Hazardous,b4cc04554c2ff1af,13027792586472944047
Hazardous/Hazardous/e-waste/02bulb-web2-1454343899851-superJumbo - Copy.jpg,02bulb-web2-1454343899851-superJumbo - Copy.jpg,Hazardous,ce3639c930cd33cc,14859127556825494476
Hazardous/Hazardous/e-waste/04801E3UVtxDTDY9ek1ovu0-3..v1618408208 - Copy.jpg,04801E3UVtxDTDY9ek1ovu0-3..v1618408208 - Copy.jpg,Hazardous,de6895ea5809e43e,16026224107729839166
Hazardous/Hazardous/e-waste/09109-scicon-lightbulbcxd - Copy.jpg,09109-scicon-lightbulbcxd - Copy.jpg,Hazardous,bf9ce2719a658892,13807159535160625298
Hazardous/Hazardous/e-waste/1-compact-fluorescent-bird-lamp-full-spectrum-lighting-bulb-2-4-original-imag9836wgsrnaev - Copy.jpeg,1-compact-fluorescent-bird-lamp-full-spectrum-lighting-bulb-2-4-original-imag9836wgsrnaev - Copy.jpeg,Hazardous,abe88f308d19629f,12387308213771002527
Hazardous/Hazardous/e-waste/1-s2.0-S2352186421006970-gr4 - Copy.jpg,1-s2.0-S2352186421006970-gr4 - Copy.jpg,Hazardous,ca89e31d0ef1d199,14594445781415088537
Hazardous/Hazardous/e-waste/1000_F_137113944_B7B2w62hhwjr7dWy8R5nYwwlHIwCRu6S - Copy.jpg,1000_F_137113944_B7B2w62hhwjr7dWy8R5nYwwlHIwCRu6S - Copy.jpg,Hazardous,a2dd82df9922dd22,11735680100855897378
Hazardous/Hazardous/e-waste/1200px-Energiesparlampe_01_retouched - Copy.jpg,1200px-Energiesparlampe_01_retouched - Copy.jpg,Hazardous,d21e69e01e32fc99,15140655408566434969
Hazardous/Hazardous/e-waste/1200px-Ewaste-pile - Copy.jpg,1200px-Ewaste-pile - Copy.jpg,Hazardous,c29e6f632c5d7821,14023768761415071777
Hazardous/Hazardous/e-waste/1200px-Handy_schrott_mobile_phone_scrap - Copy.jpg,1200px-Handy_schrott_mobile_phone_scrap - Copy.jpg,Hazardous,b7065907e69764b2,13188326449269400754
Hazardous/Hazardous/e-waste/129249_iStock-636655004---Hero - Copy.jpg,129249_iStock-636655004---Hero - Copy.jpg,Hazardous,b3740e59648f276a,12930976207189518186
Hazardous/Hazardous/e-waste/1464951746_U1GPlR_e-waste-IndiaBLO-870 - Copy.jpg,1464951746_U1GPlR_e-waste-IndiaBLO-870 - Copy.jpg,Hazardous,9c1e6d66732ce621,11249549206004491809
Hazardous/Hazardous/e-waste/1507096064_kRvRf8_e-waste - Copy.jpg,1507096064_kRvRf8_e-waste - Copy.jpg,Hazardous,c07605ea5de35356,13868278606689686358
Hazardous/Hazardous/e-waste/1521042165621 - Copy.jpg,1521042165621 - Copy.jpg,Hazardous,e9cfc8bc214674cc,16847905441353987276
Hazardous/Hazardous/e-waste/156050-wrdgfxdtvg-1615456453 - Copy.jpg,156050-wrdgfxdtvg-1615456453 - Copy.jpg,Hazardous,db2d124c26b39e66,15793299586534317670
Hazardous/Hazardous/e-waste/17175 - Copy.jpeg,17175 - Copy.jpeg,Hazardous,b865c392a58d916f,13287241310236676463
Hazardous/Hazardous/e-waste/2020_8largeimg_799107359 - Copy.jpg,2020_8largeimg_799107359 - Copy.jpg,Hazardous,b0b3c62e9ec1c33c,12732738475040817980
Hazardous/Hazardous/e-waste/2050_E-Waste_Asian_Outlook_Web_title - Copy.jpg,2050_E-Waste_Asian_Outlook_Web_title - Copy.jpg,Hazardous,f48b9979e6129946,17621346715847268678
Hazardous/Hazardous/e-waste/20_20130315 - Copy.jpg,20_20130315 - Copy.jpg,Hazardous,bcc39c4343b1d95a,13601887112301500762
Hazardous/Hazardous/e-waste/20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,Hazardous,fac6b5b7884983b0,18070330354740855728
Hazardous/Hazardous/e-waste/25896 - Copy.jpg,25896 - Copy.jpg,Hazardous,edd3922c449567aa,17137201725901727658
Hazardous/Hazardous/e-waste/3283392878_d023c2ef93 - Copy.jpg,3283392878_d023c2ef93 - Copy.jpg,Hazardous,97696a666d949196,10910368560439398806
Hazardous/Hazardous/e-waste/341a4407444002d51dff14946e857c65 - Copy.jpg,341a4407444002d51dff14946e857c65 - Copy.jpg,Hazardous,b31435678d93bb09,12903997551196486409
Hazardous/Hazardous/e-waste/47-e-waste-a-growing-concern - Copy.jpg,47-e-waste-a-growing-concern - Copy.jpg,Hazardous,b22fddfb1811c381,12839725133166920577
Hazardous/Hazardous/e-waste/516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.jpg,516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.jpg,Hazardous,ee81917ac436bcc9,17186177609486482633
Hazardous/Hazardous/e-waste/5927e3e4f1744da1ce90e7a09c175334 - Copy.jpg,5927e3e4f1744da1ce90e7a09c175334 - Copy.jpg,Hazardous,98fb69ccb3464435,11023520840821392437
Hazardous/Hazardous/e-waste/5g-internet-race-huawei-04 - Copy.jpg,5g-internet-race-huawei-04 - Copy.jpg,Hazardous,ad5a2589aed9f02c,12491337789739757612
Hazardous/Hazardous/e-waste/615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,Hazardous,ef8d494e98427a35,17261533548691749429
Hazardous/Hazardous/e-waste/6184AcGb9XL - Copy.jpg,6184AcGb9XL - Copy.jpg,Hazardous,bf68e083c687949e,13792520715398255774
Hazardous/Hazardous/e-waste/61DVdFF9f-L - Copy.jpg,61DVdFF9f-L - Copy.jpg,Hazardous,bec09e13e00fa6bc,13745159870935443132
Hazardous/Hazardous/e-waste/634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,Hazardous,da00d4dfc425c4f7,15708789557801895159
Hazardous/Hazardous/e-waste/640339-50P_PRO - Copy.jpg,640339-50P_PRO - Copy.jpg,Hazardous,af42607ee1bc9c61,12628762403169672289
Hazardous/Hazardous/e-waste/65481011 - Copy.jpg,65481011 - Copy.jpg,Hazardous,a9d22ed529d82597,12236894630584001943
Hazardous/Hazardous/e-waste/66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.jpg,66016104-inefficient-tungsten-light-bulbs-discarded-in-a-trash-can-green-eco-concept - Copy.jpg,Hazardous,8ac355ad67946a93,9998929800948116115
Hazardous/Hazardous/e-waste/694898-electronic-waste-thinkstock - Copy.jpg,694898-electronic-waste-thinkstock - Copy.jpg,Hazardous,b4c7968cc9cd9839,13026545978617731129
Hazardous/Hazardous/e-waste/6ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,6ft-Fluorescent-Box-Gallery-Image-1 - Copy.jpg,Hazardous,ea95956a379d6023,16903581059837157411
Hazardous/Hazardous/e-waste/74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.jpg,74409247-old-cellphones-and-battery-electronic-waste-concept - Copy.jpg,Hazardous,ebccb10987364e39,16991150148643343929
Hazardous/Hazardous/e-waste/7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpeg,7ade6617-865a-42bf-b8f8-12859169a351.a7819c077ec87ce47606d6942a125eea - Copy.jpeg,Hazardous,ff4080c0d49f953f,18392842443870410047
Hazardous/Hazardous/e-waste/800px-Ewaste-pile - Copy.jpg,800px-Ewaste-pile - Copy.jpg,Hazardous,c29e6f632c5d7821,14023768761415071777
